Epoch 1/400, Train Loss: 0.01346492863066184, Val Loss: 0.01119968470496436, L2 Loss: 0.04604610785268446, LInf Loss: 3.005187332232793
Epoch 364/400, Train Loss: 0.00011565116241399665, Val Loss: 0.0008751933323704482, L2 Loss: 0.010385167628273961, LInf Loss: 0.33637112818658355
Epoch 365/400, Train Loss: 0.0001254514443644439, Val Loss: 0.0009363938765818603, L2 Loss: 0.009749721591175571, LInf Loss: 0.1601962324976921
Epoch 366/400, Train Loss: 0.00010650462796547799, Val Loss: 0.0009276193580687202, L2 Loss: 0.01015021219023364, LInf Loss: 0.3757527263959249
Epoch 367/400, Train Loss: 0.00017464649342400663, Val Loss: 0.0009555253885749456, L2 Loss: 0.009767080295809095, LInf Loss: 0.19478960872938236
Epoch 368/400, Train Loss: 0.00015579991900267488, Val Loss: 0.0009483325429755496, L2 Loss: 0.009766321258457824, LInf Loss: 0.2808676582202315
Epoch 369/400, Train Loss: 0.00013339520964109397, Val Loss: 0.0011404261045512005, L2 Loss: 0.011412097291081693, LInf Loss: 0.38287873367468517
Epoch 370/400, Train Loss: 0.00014499508656323694, Val Loss: 0.0008670846270009254, L2 Loss: 0.009801492409541257, LInf Loss: 0.22022457400957743
Epoch 371/400, Train Loss: 0.0001152365625633441, Val Loss: 0.0008547408472562286, L2 Loss: 0.009968452556259246, LInf Loss: 0.35611609059075516
Epoch 372/400, Train Loss: 0.00019711587163631823, Val Loss: 0.001072396637755446, L2 Loss: 0.010769007829615132, LInf Loss: 0.211780510644118
Epoch 373/400, Train Loss: 0.0001433144864950009, Val Loss: 0.0008778995421259121, L2 Loss: 0.00940182540903508, LInf Loss: 0.19094602895279725
Epoch 374/400, Train Loss: 0.0001307375479609618, Val Loss: 0.0010811181080255968, L2 Loss: 0.01043102207015872, LInf Loss: 0.37821465770403545
Epoch 375/400, Train Loss: 0.00011966631712008772, Val Loss: 0.0011944967144760692, L2 Loss: 0.011590581105102223, LInf Loss: 0.3492093891029557
Epoch 376/400, Train Loss: 0.0002554154211823819, Val Loss: 0.001299762784280271, L2 Loss: 0.011564642160606015, LInf Loss: 0.3226192929347356
Epoch 377/400, Train Loss: 0.00013441001704147008, Val Loss: 0.0007276445714887814, L2 Loss: 0.008523158193489965, LInf Loss: 0.19194682377080122
Epoch 378/400, Train Loss: 0.0001131630670412657, Val Loss: 0.0009761511357767934, L2 Loss: 0.00946026144817773, LInf Loss: 0.18504210511843364
Epoch 379/400, Train Loss: 0.00013149616951523056, Val Loss: 0.0009190230374891446, L2 Loss: 0.008964344588899957, LInf Loss: 0.1524435833096504
Epoch 380/400, Train Loss: 0.00016266819381598906, Val Loss: 0.0009707947719774287, L2 Loss: 0.010091454483524932, LInf Loss: 0.22378246299922466
Epoch 381/400, Train Loss: 0.00012282436138472502, Val Loss: 0.0011186369915715962, L2 Loss: 0.010315285305998644, LInf Loss: 0.2979958133151134
Epoch 382/400, Train Loss: 0.0001337524782411492, Val Loss: 0.0008308873641241614, L2 Loss: 0.00901445913532553, LInf Loss: 0.17986577661087116
Epoch 383/400, Train Loss: 0.0001363008467281664, Val Loss: 0.0008968965493356033, L2 Loss: 0.009775662461061223, LInf Loss: 0.25273915713032086
Epoch 384/400, Train Loss: 0.0001016127576137175, Val Loss: 0.0009684995240483355, L2 Loss: 0.009668069220180226, LInf Loss: 0.25170171034832794
Epoch 385/400, Train Loss: 0.00016162337822303623, Val Loss: 0.0009702176883486876, L2 Loss: 0.0101386394768234, LInf Loss: 0.3423425877342621
Epoch 386/400, Train Loss: 0.0001551954922221436, Val Loss: 0.0013799630039041707, L2 Loss: 0.011804853222841383, LInf Loss: 0.19716572338094315
Epoch 387/400, Train Loss: 0.00014409198329910092, Val Loss: 0.0008908951235207497, L2 Loss: 0.009549750149522201, LInf Loss: 0.13925024608771006
Epoch 388/400, Train Loss: 0.00011047480384452987, Val Loss: 0.0007658132910728455, L2 Loss: 0.008607473123019143, LInf Loss: 0.15911065625647705
Epoch 389/400, Train Loss: 0.00012578542738992838, Val Loss: 0.0008394125732108175, L2 Loss: 0.009637445378599023, LInf Loss: 0.3233814056714376
Epoch 390/400, Train Loss: 0.00011373782164810109, Val Loss: 0.0007331115312020605, L2 Loss: 0.00880644901391345, LInf Loss: 0.1972378808259964
Epoch 391/400, Train Loss: 0.00016751345177605495, Val Loss: 0.000978690012076792, L2 Loss: 0.009759659381450892, LInf Loss: 0.2413334469497204
Epoch 392/400, Train Loss: 0.00011387114111130359, Val Loss: 0.0012381788084167055, L2 Loss: 0.012159825495777769, LInf Loss: 0.46807271262009936
Epoch 393/400, Train Loss: 0.00011677353592252378, Val Loss: 0.0013328118778493565, L2 Loss: 0.01164182540410808, LInf Loss: 0.31658084941407044
Epoch 394/400, Train Loss: 0.00024429228936545164, Val Loss: 0.0009272875794583039, L2 Loss: 0.009472570470634503, LInf Loss: 0.14267567505439122
Epoch 395/400, Train Loss: 0.0001059145246593592, Val Loss: 0.0008493623779456054, L2 Loss: 0.008885569328275757, LInf Loss: 0.29774004844327767
Epoch 396/400, Train Loss: 0.00013951755436816408, Val Loss: 0.0009949318337991522, L2 Loss: 0.010098407246750778, LInf Loss: 0.31219068323572474
Epoch 397/400, Train Loss: 0.0001650593112481147, Val Loss: 0.0008384697075598524, L2 Loss: 0.008897775241306848, LInf Loss: 0.20201938221851984
Epoch 398/400, Train Loss: 0.00010499547280839276, Val Loss: 0.0014552006009277345, L2 Loss: 0.013719009171104555, LInf Loss: 0.4529850072786212
Epoch 399/400, Train Loss: 0.00013770754009480394, Val Loss: 0.0010884649714353145, L2 Loss: 0.011332787545148796, LInf Loss: 0.3625583221018314
Epoch 400/400, Train Loss: 9.411025361259817e-05, Val Loss: 0.0008484846301022723, L2 Loss: 0.009499420147663773, LInf Loss: 0.31665908940136434
