Epoch 1/400, Train Loss: 412404.6309637912, Val Loss: 33.13455921173096, L2 Loss: 2.796781454167175, LInf Loss: 7.128611033757528
Epoch 374/400, Train Loss: 0.036256413178828856, Val Loss: 0.03329727491363883, L2 Loss: 0.08264618347924435, LInf Loss: 3.0731967820723853
Epoch 375/400, Train Loss: 0.03624129970092326, Val Loss: 0.03351764725521207, L2 Loss: 0.08259096328526326, LInf Loss: 2.9141169544061025
Epoch 376/400, Train Loss: 0.036230767308734355, Val Loss: 0.033589197838058076, L2 Loss: 0.08332728652804798, LInf Loss: 2.9931220414241153
Epoch 377/400, Train Loss: 0.036254619592800734, Val Loss: 0.033176947676887114, L2 Loss: 0.08152535012401328, LInf Loss: 3.004784803390503
Epoch 378/400, Train Loss: 0.036250388241993885, Val Loss: 0.03314516078059872, L2 Loss: 0.08120651839841676, LInf Loss: 2.9644485398133598
Epoch 379/400, Train Loss: 0.03624741302803159, Val Loss: 0.03324223877862096, L2 Loss: 0.08138461755602011, LInf Loss: 2.890983707308769
Epoch 380/400, Train Loss: 0.0362330696809416, Val Loss: 0.03333192161594828, L2 Loss: 0.08170305196086482, LInf Loss: 2.915113190213839
Epoch 381/400, Train Loss: 0.03624584798856328, Val Loss: 0.033364480938762424, L2 Loss: 0.08295360940931983, LInf Loss: 3.0592629128694533
Epoch 382/400, Train Loss: 0.03624442950667193, Val Loss: 0.033291451384623846, L2 Loss: 0.08156033950775798, LInf Loss: 2.913172603050868
Epoch 383/400, Train Loss: 0.03624020405268918, Val Loss: 0.033143040109425786, L2 Loss: 0.08087008071272339, LInf Loss: 2.90501557469368
Epoch 384/400, Train Loss: 0.036241832204783955, Val Loss: 0.03315798146650195, L2 Loss: 0.08165862449850038, LInf Loss: 2.955695935090383
Epoch 385/400, Train Loss: 0.036249223685202496, Val Loss: 0.03322766055042545, L2 Loss: 0.08183114869876072, LInf Loss: 2.989715204437574
Epoch 386/400, Train Loss: 0.036225856482051316, Val Loss: 0.03312967758004864, L2 Loss: 0.08090772839052879, LInf Loss: 2.947515611847242
Epoch 387/400, Train Loss: 0.03624742143477003, Val Loss: 0.03327066316579779, L2 Loss: 0.08218241853956607, LInf Loss: 3.003938494126002
Epoch 388/400, Train Loss: 0.036254352826314666, Val Loss: 0.03314750668903192, L2 Loss: 0.08127929466033557, LInf Loss: 2.93570987979571
Epoch 389/400, Train Loss: 0.03624318384565413, Val Loss: 0.0331387530763944, L2 Loss: 0.08015959001256218, LInf Loss: 2.8725232696533203
Epoch 390/400, Train Loss: 0.03625329222219686, Val Loss: 0.0331680448167026, L2 Loss: 0.07975920725086506, LInf Loss: 2.8068911077578864
Epoch 391/400, Train Loss: 0.036250082656430704, Val Loss: 0.03329591107244293, L2 Loss: 0.08145448213143047, LInf Loss: 2.9312475651502607
Epoch 392/400, Train Loss: 0.036249834755435584, Val Loss: 0.03347110381970803, L2 Loss: 0.08227712256723346, LInf Loss: 2.9044574715693794
Epoch 393/400, Train Loss: 0.03626737195532769, Val Loss: 0.03313995849341154, L2 Loss: 0.08128110682816579, LInf Loss: 2.9604376061757405
Epoch 394/400, Train Loss: 0.036246375589010615, Val Loss: 0.03322531627491117, L2 Loss: 0.08259224649666964, LInf Loss: 3.0916580800215403
Epoch 395/400, Train Loss: 0.03625794741480301, Val Loss: 0.033207765345772106, L2 Loss: 0.08181609010043205, LInf Loss: 2.9838761150836945
Epoch 396/400, Train Loss: 0.03625562714412808, Val Loss: 0.0331688309336702, L2 Loss: 0.08131987711688077, LInf Loss: 2.9730088237921395
Epoch 397/400, Train Loss: 0.03624659369233996, Val Loss: 0.03317852548634013, L2 Loss: 0.08149387678132675, LInf Loss: 2.947871366341909
Epoch 398/400, Train Loss: 0.03624564029276371, Val Loss: 0.033239090032875535, L2 Loss: 0.08091179548488747, LInf Loss: 2.853708079655965
Epoch 399/400, Train Loss: 0.036262426202495895, Val Loss: 0.03325583983212709, L2 Loss: 0.08153283208161495, LInf Loss: 2.905840803186099
Epoch 400/400, Train Loss: 0.03625980936301251, Val Loss: 0.033289936855435374, L2 Loss: 0.08123280823191859, LInf Loss: 2.8819907931486766
